State_Name,Crop,Season,State_Zone,Crop_Group,Window_Type,Start_Month,Start_Day,Start_Year_Offset,End_Month,End_Day,End_Year_Offset,Window_Days,Example_Crop_Year,Example_Start_Date,Example_End_Date,Observed_Rows_1997_2014,Observed_Districts_1997_2014,Rule_Level,Rule_Version,Rule_Status,Rule_Basis,Special_Note,Dataset_Reference,Season_Reference
Uttar Pradesh,Coriander,Whole Year,north_northwest,coriander,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,248,64,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Uttar Pradesh,Cotton(lint),Kharif,north_northwest,cotton,crop_cycle_estimate,5,31,0,12,26,0,210,2010,2010-05-31,2010-12-26,444,37,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 210-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Dry chillies,Kharif,north_northwest,chilli,crop_cycle_estimate,6,15,0,12,11,0,180,2010,2010-06-15,2010-12-11,1074,74,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 180-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Dry chillies,Whole Year,north_northwest,chilli,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,400,68,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Uttar Pradesh,Dry ginger,Kharif,north_northwest,ginger,crop_cycle_estimate,6,15,0,2,9,1,240,2010,2010-06-15,2011-02-09,94,32,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 240-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Garlic,Rabi,north_northwest,garlic,crop_cycle_estimate,10,30,0,3,28,1,150,2010,2010-10-30,2011-03-28,878,74,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Garlic,Whole Year,north_northwest,garlic,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,222,64,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Uttar Pradesh,Ginger,Kharif,north_northwest,ginger,crop_cycle_estimate,6,15,0,2,9,1,240,2010,2010-06-15,2011-02-09,100,32,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 240-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Gram,Rabi,north_northwest,chickpea,crop_cycle_estimate,10,30,0,3,8,1,130,2010,2010-10-30,2011-03-08,2509,85,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 130-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Groundnut,Kharif,north_northwest,groundnut,crop_cycle_estimate,6,15,0,10,12,0,120,2010,2010-06-15,2010-10-12,1928,73,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Guar seed,Kharif,north_northwest,guar,crop_cycle_estimate,6,15,0,10,2,0,110,2010,2010-06-15,2010-10-02,970,70,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 110-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Guar seed,Whole Year,north_northwest,guar,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,328,64,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Uttar Pradesh,Jowar,Kharif,north_northwest,sorghum,crop_cycle_estimate,6,15,0,10,12,0,120,2010,2010-06-15,2010-10-12,2235,73,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Jute,Kharif,north_northwest,jute_mesta,crop_cycle_estimate,5,16,0,10,12,0,150,2010,2010-05-16,2010-10-12,22,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Linseed,Rabi,north_northwest,linseed,crop_cycle_estimate,10,30,0,3,8,1,130,2010,2010-10-30,2011-03-08,1603,71,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 130-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Maize,Kharif,north_northwest,maize,crop_cycle_estimate,6,15,0,10,12,0,120,2010,2010-06-15,2010-10-12,2552,88,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Maize,Rabi,north_northwest,maize,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,1173,76,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Maize,Summer,north_northwest,maize,crop_cycle_estimate,3,1,1,6,28,1,120,2010,2011-03-01,2011-06-28,1418,72,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Summer anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Zaid_crop
Uttar Pradesh,Masoor,Rabi,north_northwest,lentil,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,2142,85,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Moong(Green Gram),Kharif,north_northwest,green_gram,crop_cycle_estimate,6,15,0,9,12,0,90,2010,2010-06-15,2010-09-12,1765,78,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 90-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Moong(Green Gram),Rabi,north_northwest,green_gram,crop_cycle_estimate,10,15,0,1,12,1,90,2010,2010-10-15,2011-01-12,212,68,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 90-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Moong(Green Gram),Summer,north_northwest,green_gram,crop_cycle_estimate,3,1,1,5,29,1,90,2010,2011-03-01,2011-05-29,1681,78,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 90-day cycle starting from the north_northwest Summer anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Zaid_crop
Uttar Pradesh,Moth,Kharif,north_northwest,moth_bean,crop_cycle_estimate,6,15,0,9,22,0,100,2010,2010-06-15,2010-09-22,229,45,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 100-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Moth,Whole Year,north_northwest,moth_bean,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,43,22,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Uttar Pradesh,Oilseeds total,Kharif,north_northwest,aggregate_oilseeds,aggregate_reporting_window,6,15,0,11,30,0,169,2010,2010-06-15,2010-11-30,102,55,state_zone+crop+season,v1.0,decided_project_convention,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Onion,Kharif,north_northwest,onion,crop_cycle_estimate,6,15,0,11,11,0,150,2010,2010-06-15,2010-11-11,102,55,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Onion,Rabi,north_northwest,onion,crop_cycle_estimate,10,30,0,3,28,1,150,2010,2010-10-30,2011-03-28,1562,75,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Onion,Summer,north_northwest,onion,crop_cycle_estimate,3,1,1,7,28,1,150,2010,2011-03-01,2011-07-28,1256,75,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the north_northwest Summer anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Zaid_crop
Uttar Pradesh,Onion,Whole Year,north_northwest,onion,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,583,83,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Uttar Pradesh,Other Kharif pulses,Kharif,north_northwest,aggregate_kharif_pulses,aggregate_reporting_window,6,15,0,11,30,0,169,2010,2010-06-15,2010-11-30,140,70,state_zone+crop+season,v1.0,decided_project_convention,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Other Rabi pulses,Rabi,north_northwest,aggregate_rabi_pulses,aggregate_reporting_window,10,15,0,4,30,1,198,2010,2010-10-15,2011-04-30,280,70,state_zone+crop+season,v1.0,decided_project_convention,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Peas & beans (Pulses),Rabi,north_northwest,other_pulse,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,1848,85,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Peas & beans (Pulses),Whole Year,north_northwest,other_pulse,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,150,81,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Uttar Pradesh,Potato,Rabi,north_northwest,potato,crop_cycle_estimate,10,30,0,2,26,1,120,2010,2010-10-30,2011-02-26,1580,75,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Potato,Whole Year,north_northwest,potato,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,1005,83,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Uttar Pradesh,Ragi,Kharif,north_northwest,finger_millet,crop_cycle_estimate,6,15,0,10,12,0,120,2010,2010-06-15,2010-10-12,55,33,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Uttar Pradesh,Ragi,Rabi,north_northwest,finger_millet,crop_cycle_estimate,10,15,0,2,11,1,120,2010,2010-10-15,2011-02-11,161,50,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Uttar Pradesh,Rapeseed &Mustard,Rabi,north_northwest,rapeseed_mustard,crop_cycle_estimate,10,30,0,3,18,1,140,2010,2010-10-30,2011-03-18,2583,88,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 140-day cycle starting from the north_northwest Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
